# Geodesic pattern 24 class 2 npts 17282 area_per_point= 2.3870 
# From geodesic_tiling_pattern_npts17282.txt
# http://www.mpe.mpg.de/~4most/4FS/geodesic_pattern_list.html
# As adopted by BLISS and DeCALS
# RA            DEC
359.023863  -30.556732
329.964826   17.931647
330.941086   16.413502
331.898986   14.897256
332.840147   13.383760
333.766113   11.873797
334.678351   10.368094
335.578261    8.867326
336.467172    7.372128
337.346350    5.883105
338.217000    4.400831
339.080272    2.925864
339.937261    1.458744
340.789015    0.000000
341.636537   -1.449849
342.480789   -2.890293
343.322698   -4.320827
344.163159   -5.740958
345.003040   -7.150201
345.843188   -8.548085
346.684429   -9.934152
347.527579  -11.307961
348.373445  -12.669097
349.222831  -14.017163
350.076543  -15.351795
350.935391  -16.672655
351.800202  -17.979440
352.671815  -19.271880
353.551094  -20.549742
354.438926  -21.812828
355.336234  -23.060976
356.243976  -24.294061
357.163150  -25.511988
358.094804  -26.714696
359.040035  -27.902154
331.658689   17.858329
332.632200   16.343433
333.587973   14.830988
334.527648   13.321830
335.452779   11.816729
336.364843   10.316401
337.265242    8.821514
338.155306    7.332700
339.036297    5.850558
339.909414    4.375667
340.775798    2.908582
341.636537    1.449849
342.492666    0.000000
343.345177   -1.440442
344.195021   -2.870961
345.043111   -4.291052
345.890332   -5.700216
346.737539   -7.097969
347.585567   -8.483837
348.435231   -9.857365
349.287338  -11.218118
350.142683  -12.565683
351.002061  -13.899672
351.866267  -15.219729
352.736106  -16.525528
353.612393  -17.816778
354.495958  -19.093222
355.387654  -20.354641
356.288360  -21.600853
357.198985  -22.831711
358.120470  -24.047105
359.053800  -25.246959
332.374430   19.293288
333.363701   17.779859
334.334160   16.268559
335.287548   14.760281
336.225516   13.255840
337.149627   11.755996
338.061360   10.261451
338.962113    8.772867
339.853211    7.290870
340.735906    5.816061
341.611390    4.349015
342.480789    2.890293
343.345177    1.440442
344.205576    0.000000
345.062963   -1.430505
345.918272   -2.850554
346.772404   -4.259635
347.626226   -5.657248
348.480578   -7.042907
349.336282   -8.416139
350.194141   -9.776492
351.054944  -11.123531
351.919478  -12.456853
352.788523  -13.776077
353.662863  -15.080856
354.543291  -16.370877
355.430609  -17.645861
356.325635  -18.905568
357.229209  -20.149793
358.142194  -21.378370
359.065483  -22.591172
334.094200   19.206125
335.079443   17.696054
336.046574   16.188720
336.997347   14.684989
337.933418   13.185663
338.856349   11.691482
339.767615   10.203141
340.668605    8.721295
341.560633    7.246565
342.444939    5.779549
343.322698    4.320827
344.195021    2.870961
345.062963    1.430505
345.927529    0.000000
346.789676   -1.420020
347.650322   -2.829030
348.510347   -4.226514
349.370602   -5.611971
350.231911   -6.984911
351.095075   -8.344862
351.960884   -9.691373
352.830111  -11.024018
353.703526  -12.342397
354.581896  -13.646140
355.465991  -14.934912
356.356587  -16.208410
357.254473  -17.466372
358.160452  -18.708573
359.075345  -19.934825
334.824410   20.621854
335.824561   19.113078
336.805485   17.606739
337.769049   16.103756
338.717010   14.604971
339.651022   13.111168
340.572638   11.623073
341.483323   10.141369
342.384453    8.666706
343.277324    7.199703
344.163159    5.740958
345.043111    4.291052
345.918272    2.850554
346.789676    1.420020
347.658305    0.000000
348.525095   -1.408966
349.390943   -2.806348
350.256707   -4.191626
351.123218   -5.564295
351.991280   -6.923863
352.861676   -8.269861
353.735175   -9.601841
354.612535  -10.919381
355.494508  -12.222089
356.381843  -13.509607
357.275295  -14.781610
358.175622  -16.037811
359.083595  -17.277964
336.570260   20.519265
337.565046   19.013956
338.541403   17.511740
339.501198   16.013509
340.446183   14.520082
341.378002   13.032223
342.298195   11.550646
343.208209   10.076025
344.109399    8.609004
345.003040    7.150201
345.890332    5.700216
346.772404    4.259635
347.650322    2.829030
348.525095    1.408966
349.397681    0.000000
350.268992   -1.397322
351.139898   -2.782463
352.011237   -4.154900
352.883814   -5.514123
353.758413   -6.859640
354.635796   -8.190984
355.516711   -9.507710
356.401897  -10.809404
357.292085  -12.095682
358.188008  -13.366198
359.090399  -14.620640
337.317298   21.914281
338.326030   20.410016
339.315193   18.908572
340.286775   17.410886
341.242637   15.917820
342.184517   14.430174
343.114041   12.948692
344.032728   11.474076
344.942000   10.006994
345.843188    8.548085
346.737539    7.097969
347.626226    5.657248
348.510347    4.226514
349.390943    2.806348
350.268992    1.397322
351.145425    0.000000
352.021125   -1.385064
352.896937   -2.757326
353.773673   -4.116258
354.652114   -5.461349
355.533018   -6.792106
356.417125   -8.108064
357.305163   -9.408783
358.197846  -10.693857
359.095888  -11.962912
339.089222   21.794596
340.091214   20.293906
341.074545   18.796740
342.041191   17.304003
342.992995   15.816528
343.931674   14.335095
344.858828   12.860431
345.775949   11.393229
346.684429    9.934152
347.585567    8.483837
348.480578    7.042907
349.370602    5.611971
350.256707    4.191626
351.139898    2.782463
352.021125    1.385064
352.901285    0.000000
353.781234   -1.372165
354.661788   -2.730883
355.543728   -4.075619
356.427811   -5.405860
357.314770   -6.721115
358.205321   -8.020922
359.100166   -9.304847
339.855434   23.167412
340.870281   21.667432
341.865321   20.170738
342.842660   18.678275
343.804251   17.190914
344.751910   15.709464
345.687325   14.234683
346.612062   12.767287
347.527579   11.307961
348.435231    9.857365
349.336282    8.416139
350.231911    6.984911
351.123218    5.564295
352.011237    4.154900
352.896937    2.757326
353.781234    1.372165
354.664993    0.000000
355.549036   -1.358599
356.434147   -2.703076
357.321082   -4.032893
358.210567   -5.347535
359.103310   -6.646513
341.653229   23.028874
342.659939   21.532579
343.647873   20.040314
344.619109   18.552986
345.575568   17.071436
346.519032   15.596449
347.451149   14.128767
348.373445   12.669097
349.287338   11.218118
350.194141    9.776492
351.095075    8.344862
351.991280    6.923863
352.883814    5.514123
353.773673    4.116258
354.661788    2.730883
355.549036    1.358599
356.436247    0.000000
357.324210   -1.344335
358.213679   -2.673844
359.105376   -3.987986
342.440927   24.377994
343.459258   22.881998
344.457683   21.389830
345.438410   19.902432
346.403479   18.420676
347.354771   16.945374
348.294021   15.477294
349.222831   14.017163
350.142683   12.565683
351.054944   11.123531
351.960884    9.691373
352.861676    8.269861
353.758413    6.859640
354.652114    5.461349
355.543728    4.075619
356.434147    2.703076
357.324210    1.344335
358.214710    0.000000
359.106400   -1.329342
344.264169   24.218766
345.272965   22.726567
346.263017   21.238971
347.236490   19.756880
348.195373   18.281134
349.141497   16.812522
350.076543   15.351795
351.002061   13.899672
351.919478   12.456853
352.830111   11.024018
353.735175    9.601841
354.635796    8.190984
355.533018    6.792106
356.427811    5.405860
357.321082    4.032893
358.213679    2.673844
359.106400    1.329342
345.075603   25.542691
346.094629   24.050305
347.093818   22.562358
348.075469   21.079779
349.041688   19.603435
349.994406   18.134136
350.935391   16.672655
351.866267   15.219729
352.788523   13.776077
353.703526   12.342397
354.612535   10.919381
355.516711    9.507710
356.417125    8.108064
357.314770    6.721115
358.210567    5.347535
359.105376    3.987986
346.923626   25.360862
347.931736   23.872382
348.921312   22.389138
349.894586   20.912018
350.853595   19.441855
351.800202   17.979440
352.736106   16.525528
353.662863   15.080856
354.581896   13.646140
355.494508   12.222089
356.401897   10.809404
357.305163    9.408783
358.205321    8.020922
359.103310    6.646513
347.760953   26.658090
348.777735   25.168871
349.774950   23.684758
350.754965   22.206661
351.719934   20.735432
352.671815   19.271880
353.612393   17.816778
354.543291   16.370877
355.465991   14.934912
356.381843   13.509607
357.292085   12.095682
358.197846   10.693857
359.100166    9.304847
349.632826   26.451685
350.637354   24.966473
351.623759   23.487174
352.594317   22.014655
353.551094   20.549742
354.495958   19.093222
355.430609   17.645861
356.356587   16.208410
357.275295   14.781610
358.188008   13.366198
359.095888   11.962912
350.498074   27.720718
351.509540   26.234155
352.501938   24.753404
353.477675   23.279350
354.438926   21.812828
355.387654   20.354641
356.325635   18.905568
357.254473   17.466372
358.175622   16.037811
359.090399   14.620640
352.392581   27.487706
353.390521   26.005233
354.370975   24.529374
355.336234   23.060976
356.288360   21.600853
357.229209   20.149793
358.160452   18.708573
359.083595   17.277964
353.287608   28.727058
354.290577   27.242572
355.275228   25.764621
356.243976   24.294061
357.198985   22.831711
358.142194   21.378370
359.075345   19.934825
355.203235   28.465363
356.191495   26.985015
357.163150   25.511988
358.120470   24.047105
359.065483   22.591172
356.129686   29.673572
357.120894   28.190510
358.094804   26.714696
359.053800   25.246959
358.064601   29.381082
359.040035   27.902154
359.023863   30.556732
272.554114  -57.814834
275.055706  -57.293563
277.442232  -58.437786
275.182621  -55.586199
277.500803  -56.719951
279.931255  -57.814650
282.480274  -58.867306
277.528380  -55.009799
279.886211  -56.095344
282.350389  -57.140074
284.925682  -58.141079
287.616281  -59.095215
277.528274  -53.307635
279.820932  -54.384263
282.209498  -55.421177
284.697817  -56.415779
287.289240  -57.365277
289.986400  -58.266707
292.790959  -59.116959
279.737194  -52.681676
282.058063  -53.710838
284.468952  -54.698954
286.972538  -55.643529
289.570893  -56.541922
292.265292  -57.391373
295.055991  -58.189040
297.942007  -58.932045
279.636507  -50.987888
281.896517  -52.009314
284.238149  -52.990844
286.663528  -53.930231
289.174274  -54.825111
291.771339  -55.673020
294.454843  -56.471423
297.223896  -57.217756
300.076425  -57.909471
303.009021  -58.544095
281.725269  -50.316898
284.004696  -51.291713
286.360120  -52.225657
288.792786  -53.116598
291.303383  -53.962320
293.891907  -54.760554
296.557525  -55.509003
299.298438  -56.205383
302.111757  -56.847473
304.993401  -57.433160
307.938030  -57.960503
281.544697  -48.633922
283.768052  -49.601857
286.060645  -50.530096
288.423413  -51.416700
290.856824  -52.259665
293.360766  -53.056944
295.934440  -53.806469
298.576251  -54.506188
301.283708  -55.154094
304.053338  -55.748276
306.880635  -56.286963
309.760023  -56.768573
312.684881  -57.191767
283.527803  -47.921607
285.763762  -48.843862
288.063710  -49.725744
290.427928  -50.565427
292.856210  -51.361053
295.347777  -52.110751
297.901188  -52.812663
300.514259  -53.464975
303.183995  -54.065951
305.906541  -54.613974
308.677152  -55.107585
311.490206  -55.545528
314.339237  -55.926789
317.217015  -56.250641
283.283632  -46.251328
285.468386  -47.167291
287.711678  -48.044066
290.013635  -48.879973
292.373970  -49.673313
294.791913  -50.422380
297.266142  -51.125485
299.794713  -51.780980
302.375007  -52.387284
305.003688  -52.942916
307.676675  -53.446533
310.389145  -53.896962
313.135558  -54.293235
315.909712  -54.634627
318.704829  -54.920681
321.513665  -55.151233
285.173627  -45.500753
287.365672  -46.372023
289.611422  -47.203673
291.910521  -47.994134
294.262205  -48.741843
296.665242  -49.445252
299.117880  -50.102855
301.617803  -50.713207
304.162087  -51.274950
306.747188  -51.786846
309.368929  -52.247800
312.022523  -52.656896
314.702612  -53.013425
317.403326  -53.316907
320.118372  -53.567118
322.841137  -53.764105
325.564813  -53.908196
284.878752  -43.844643
287.024322  -44.709991
289.219187  -45.536904
291.462931  -46.323923
293.754790  -47.069598
296.093606  -47.772506
298.477782  -48.431259
300.905243  -49.044529
303.373405  -49.611069
305.879156  -50.129732
308.418850  -50.599500
310.988315  -51.019509
313.582888  -51.389070
316.197454  -51.707699
318.826518  -51.975130
321.464282  -52.191336
324.104745  -52.356534
326.741808  -52.471198
329.369386  -52.536048
286.686484  -43.058370
288.835170  -43.880058
291.028740  -44.663082
293.266430  -45.406088
295.547143  -46.107749
297.869406  -46.766784
300.231344  -47.381963
302.630648  -47.952133
305.064564  -48.476230
307.529880  -48.953306
310.022936  -49.382546
312.539642  -49.763290
315.075516  -50.095054
317.625734  -50.377548
320.185189  -50.610689
322.748576  -50.794612
325.310471  -50.929679
327.865428  -51.016476
330.408070  -51.055810
332.933183  -51.048697
286.351186  -41.417582
288.457879  -42.233544
290.605869  -43.012023
292.794394  -43.751743
295.022401  -44.451460
297.288525  -45.109976
299.591055  -45.726147
301.927911  -46.298899
304.296633  -46.827242
306.694371  -47.310289
309.117890  -47.747272
311.563582  -48.137560
314.027493  -48.480678
316.505365  -48.776318
318.992685  -49.024360
321.484742  -49.224875
323.976702  -49.378136
326.463685  -49.484619
328.940836  -49.544998
331.403412  -49.560145
333.846855  -49.531112
336.266859  -49.459118
288.086047  -40.597783
290.192553  -41.371164
292.336357  -42.106995
294.516450  -42.804099
296.731552  -43.461347
298.980090  -44.077665
301.260177  -44.652045
303.569600  -45.183563
305.905810  -45.671383
308.265928  -46.114781
310.646751  -46.513153
313.044774  -46.866035
315.456219  -47.173113
317.877075  -47.434236
320.303150  -47.649429
322.730122  -47.818892
325.153607  -47.943011
327.569220  -48.022354
329.972649  -48.057667
332.359712  -48.049865
334.726426  -48.000020
337.069059  -47.909346
339.384176  -47.779185
287.718582  -38.973215
289.787276  -39.740932
291.890334  -40.472275
294.026785  -41.166118
296.195422  -41.821385
298.394790  -42.437060
300.623164  -43.012192
302.878538  -43.545905
305.158621  -44.037414
307.460832  -44.486029
309.782312  -44.891174
312.119936  -45.252396
314.470335  -45.569378
316.829933  -45.841950
319.194981  -46.070095
321.561605  -46.253961
323.925859  -46.393858
326.283778  -46.490265
328.631437  -46.543821
330.965005  -46.555326
333.280805  -46.525726
335.575356  -46.456102
337.845425  -46.347656
340.088058  -46.201693
342.300614  -46.019605
289.388728  -38.121765
291.454613  -38.848018
293.551251  -39.537962
295.677503  -40.190563
297.832012  -40.804847
300.013192  -41.379910
302.219217  -41.914918
304.448010  -42.409122
306.697248  -42.861867
308.964363  -43.272598
311.246555  -43.640873
313.540807  -43.966377
315.843916  -44.248921
318.152517  -44.488462
320.463127  -44.685099
322.772187  -44.839083
325.076103  -44.950817
327.371301  -45.020853
329.654272  -45.049889
331.921624  -45.038763
334.170121  -44.988440
336.396727  -44.900001
338.598644  -44.774630
340.773333  -44.613596
342.918545  -44.418235
345.032327  -44.189936
288.995773  -36.514109
291.027708  -37.234664
293.087984  -37.920076
295.175518  -38.569341
297.289041  -39.181519
299.427087  -39.755737
301.587981  -40.291197
303.769834  -40.787181
305.970542  -41.243057
308.187789  -41.658290
310.419052  -42.032450
312.661619  -42.365219
314.912607  -42.656398
317.168989  -42.905919
319.427621  -43.113844
321.685283  -43.280373
323.938715  -43.405846
326.184657  -43.490739
328.419893  -43.535666
330.641295  -43.541369
332.845857  -43.508712
335.030741  -43.438670
337.193300  -43.332318
339.331114  -43.190818
341.442008  -43.015398
343.524070  -42.807344
345.575657  -42.567979
347.595404  -42.298645
290.608322  -35.632653
292.635360  -36.312901
294.687490  -36.958173
296.763522  -37.567551
298.862092  -38.140186
300.981660  -38.675304
303.120498  -39.172211
305.276692  -39.630294
307.448142  -40.049033
309.632567  -40.428005
311.827518  -40.766892
314.030390  -41.065485
316.238450  -41.323695
318.448852  -41.541553
320.658678  -41.719217
322.864959  -41.856972
325.064720  -41.955230
327.255012  -42.014530
329.432947  -42.035533
331.595739  -42.019013
333.740732  -41.965854
335.865436  -41.877033
337.967550  -41.753613
340.044985  -41.596729
342.095880  -41.407571
344.118617  -41.187374
346.111823  -40.937396
348.074374  -40.658912
350.005394  -40.353193
290.195315  -34.042426
292.191954  -34.716878
294.211688  -35.357506
296.253395  -35.963406
298.315803  -36.533745
300.397489  -37.067766
302.496866  -37.564789
304.612187  -38.024216
306.741537  -38.445536
308.882849  -38.828331
311.033899  -39.172280
313.192330  -39.477168
315.355662  -39.742884
317.521315  -39.969433
319.686632  -40.156937
321.848909  -40.305632
324.005424  -40.415878
326.153467  -40.488147
328.290375  -40.523028
330.413561  -40.521219
332.520546  -40.483520
334.608989  -40.410822
336.676708  -40.304101
338.721706  -40.164404
340.742184  -39.992837
342.736558  -39.790551
344.703465  -39.558730
346.641766  -39.298576
348.550549  -39.011295
350.429122  -38.698089
352.277006  -38.360135
291.756510  -33.132438
293.746591  -33.767777
295.756854  -34.369535
297.786113  -34.936888
299.833047  -35.469087
301.896193  -35.965460
303.973949  -36.425418
306.064568  -36.848454
308.166164  -37.234152
310.276716  -37.582188
312.394080  -37.892335
314.516001  -38.164467
316.640131  -38.398564
318.764049  -38.594714
320.885283  -38.753114
323.001338  -38.874073
325.109721  -38.958009
327.207974  -39.005447
329.293693  -39.017016
331.364567  -38.993440
333.418394  -38.935536
335.453112  -38.844201
337.466815  -38.720403
339.457773  -38.565169
341.424444  -38.379576
343.365486  -38.164735
345.279758  -37.921783
347.166328  -37.651866
349.024467  -37.356130
350.853646  -37.035708
352.653528  -36.691713
354.423956  -36.325221
291.327911  -31.560009
293.290850  -32.189416
295.272305  -32.786378
297.271164  -33.350071
299.286200  -33.879747
301.316061  -34.374738
303.359273  -34.834456
305.414236  -35.258395
307.479226  -35.646136
309.552399  -35.997349
311.631801  -36.311795
313.715374  -36.589333
315.800976  -36.829920
317.886394  -37.033613
319.969365  -37.200574
322.047597  -37.331068
324.118795  -37.425461
326.180683  -37.484224
328.231031  -37.507923
330.267678  -37.497218
332.288558  -37.452856
334.291722  -37.375662
336.275357  -37.266533
338.237801  -37.126425
340.177562  -36.956347
342.093324  -36.757342
343.983958  -36.530485
345.848520  -36.276865
347.686257  -35.997577
349.496603  -35.693709
351.279172  -35.366335
353.033752  -35.016504
354.760295  -34.645230
356.458907  -34.253489
292.843264  -30.622837
294.798330  -31.214359
296.769310  -31.773733
298.755061  -32.300209
300.754333  -32.793114
302.765767  -33.251857
304.787892  -33.675928
306.819128  -34.064903
308.857790  -34.418440
310.902089  -34.736291
312.950146  -35.018296
315.000000  -35.264390
317.049624  -35.474603
319.096941  -35.649062
321.139843  -35.787994
323.176211  -35.891720
325.203936  -35.960660
327.220946  -35.995323
329.225222  -35.996312
331.214824  -35.964310
333.187909  -35.900080
335.142755  -35.804451
337.077771  -35.678316
338.991515  -35.522617
340.882704  -35.338339
342.750224  -35.126497
344.593132  -34.888126
346.410659  -34.624271
348.202212  -34.335979
349.967368  -34.024285
351.705867  -33.690206
353.417610  -33.334735
355.102644  -32.958830
356.761158  -32.563410
358.393466  -32.149350
292.402758  -29.068441
294.333664  -29.653885
296.279085  -30.208296
298.237955  -30.730912
300.209114  -31.221053
302.191308  -31.678117
304.183184  -32.101588
306.183292  -32.491030
308.190083  -32.846091
310.201922  -33.166507
312.217084  -33.452102
314.233773  -33.702787
316.250128  -33.918566
318.264238  -34.099536
320.274160  -34.245886
322.277935  -34.357896
324.273607  -34.435939
326.259246  -34.480477
328.232964  -34.492056
330.192938  -34.471303
332.137428  -34.418922
334.064797  -34.335683
335.973523  -34.222419
337.862217  -34.080012
339.729631  -33.909391
341.574671  -33.711514
343.396400  -33.487367
345.194042  -33.237949
346.966983  -32.964261
348.714771  -32.667305
350.437110  -32.348066
352.133855  -32.007512
353.805007  -31.646582
355.450700  -31.266185
293.877169  -28.105343
295.799174  -28.654160
297.733380  -29.172276
299.678710  -29.658995
301.634006  -30.113706
303.598020  -30.535877
305.569418  -30.925060
307.546780  -31.280888
309.528601  -31.603081
311.513302  -31.891442
313.499230  -32.145862
315.484673  -32.366318
317.467871  -32.552876
319.447029  -32.705692
321.420333  -32.825007
323.385966  -32.911152
325.342127  -32.964542
327.287049  -32.985675
329.219018  -32.975125
331.136390  -32.933542
333.037607  -32.861641
334.921216  -32.760200
336.785878  -32.630046
338.630384  -32.472052
340.453663  -32.287129
342.254786  -32.076211
344.032975  -31.840252
345.787604  -31.580215
347.518197  -31.297063
349.224428  -30.991753
350.906116  -30.665224
352.563217  -30.318399
293.427819  -26.569095
295.328396  -27.111702
297.239990  -27.624694
299.161605  -28.107358
301.092166  -28.559066
303.030525  -28.979269
304.975453  -29.367501
306.925644  -29.723380
308.879716  -30.046605
310.836215  -30.336960
312.793622  -30.594311
314.750358  -30.818611
316.704798  -31.009895
318.655282  -31.168287
320.600125  -31.293992
322.537639  -31.387302
324.466140  -31.448588
326.383972  -31.478302
328.289522  -31.476971
330.181233  -31.445195
332.057625  -31.383638
333.917307  -31.293024
335.758993  -31.174132
337.581509  -31.027783
339.383808  -30.854838
341.164976  -30.656188
342.924235  -30.432742
344.660950  -30.185423
346.374628  -29.915160
348.064916  -29.622877
349.731602  -29.309490
294.865679  -25.581269
296.756571  -26.088533
298.656431  -26.566530
300.564266  -27.014610
302.479017  -27.432205
304.399553  -27.818829
306.324671  -28.174080
308.253102  -28.497634
310.183505  -28.789254
312.114480  -29.048783
314.044572  -29.276144
315.972278  -29.471348
317.896057  -29.634484
319.814347  -29.765723
321.725570  -29.865320
323.628154  -29.933606
325.520543  -29.970990
327.401216  -29.977954
329.268698  -29.955051
331.121581  -29.902898
332.958535  -29.822170
334.778320  -29.713598
336.579800  -29.577956
338.361952  -29.416059
340.123877  -29.228752
341.864800  -29.016904
343.584081  -28.781401
345.281212  -28.523134
346.955819  -28.242997
294.410047  -24.063178
296.282019  -24.564129
298.161951  -25.036869
300.048930  -25.480722
301.941978  -25.895097
303.840055  -26.279487
305.742054  -26.633464
307.646807  -26.956683
309.553079  -27.248882
311.459579  -27.509878
313.364962  -27.739570
315.267835  -27.937936
317.166771  -28.105037
319.060312  -28.241010
320.946987  -28.346074
322.825323  -28.420521
324.693855  -28.464720
326.551148  -28.479112
328.395803  -28.464204
330.226478  -28.420570
332.041898  -28.348839
333.840869  -28.249695
335.622291  -28.123870
337.385166  -27.972132
339.128607  -27.795286
340.851847  -27.594160
342.554240  -27.369600
344.235267  -27.122466
295.815326  -23.051782
297.677040  -23.518697
299.544908  -23.957750
301.418032  -24.368323
303.295455  -24.749881
305.176159  -25.101974
307.059070  -25.424230
308.943050  -25.716361
310.826907  -25.978158
312.709398  -26.209492
314.589231  -26.410313
316.465080  -26.580650
318.335586  -26.720608
320.199373  -26.830371
322.055057  -26.910194
323.901260  -26.960410
325.736623  -26.981416
327.559817  -26.973681
329.369562  -26.937734
331.164634  -26.874163
332.943883  -26.783607
334.706241  -26.666756
336.450733  -26.524336
338.176487  -26.357111
339.882742  -26.165869
341.568848  -25.951422
295.355569  -21.551752
297.200669  -22.012301
299.051063  -22.446006
300.905928  -22.852221
302.764385  -23.230384
304.625503  -23.580014
306.488291  -23.900714
308.351704  -24.192169
310.214640  -24.454141
312.075948  -24.686473
313.934433  -24.889086
315.788857  -25.061977
317.637954  -25.205221
319.480434  -25.318966
321.314996  -25.403434
323.140339  -25.458918
324.955174  -25.485780
326.758239  -25.484447
328.548308  -25.455409
330.324206  -25.399212
332.084821  -25.316455
333.829116  -25.207784
335.556139  -25.073888
337.265030  -24.915489
338.955034  -24.733340
296.731892  -20.517926
298.566350  -20.945764
300.404520  -21.347095
302.245599  -21.721326
304.088733  -22.067949
305.933015  -22.386537
307.777481  -22.676744
309.621116  -22.938304
311.462856  -23.171031
313.301590  -23.374816
315.136166  -23.549626
316.965399  -23.695503
318.788081  -23.812562
320.602985  -23.900992
322.408882  -23.961049
324.204547  -23.993059
325.988778  -23.997411
327.760398  -23.974554
329.518277  -23.924998
331.261340  -23.849300
332.988577  -23.748068
334.699056  -23.621950
336.391931  -23.471632
296.269834  -19.035770
298.089807  -19.457250
299.912756  -19.853202
301.737950  -20.223000
303.564611  -20.566104
305.391907  -20.882055
307.218956  -21.170479
309.044820  -21.431080
310.868517  -21.663640
312.689013  -21.868021
314.505237  -22.044158
316.316079  -22.192062
318.120403  -22.311815
319.917054  -22.403573
321.704865  -22.467557
323.482674  -22.504057
325.249328  -22.513425
327.003701  -22.496075
328.744700  -22.452476
330.471284  -22.383150
332.182467  -22.288664
333.877335  -22.169631
297.620546  -17.980647
299.429666  -18.370755
301.240385  -18.735650
303.051998  -19.074756
304.863746  -19.387584
306.674821  -19.673728
308.484362  -19.932859
310.291459  -20.164730
312.095155  -20.369171
313.894449  -20.546086
315.688304  -20.695455
317.475650  -20.817329
319.255396  -20.911828
321.026435  -20.979141
322.787657  -21.019523
324.537960  -21.033292
326.276258  -21.020823
328.001497  -20.982551
329.712662  -20.918959
331.408792  -20.830579
297.157738  -16.516087
298.954348  -16.899920
300.751928  -17.259473
302.549842  -17.594139
304.347403  -17.903392
306.143872  -18.186793
307.938461  -18.443983
309.730331  -18.674683
311.518593  -18.878689
313.302315  -19.055877
315.080524  -19.206194
316.852214  -19.329658
318.616351  -19.426358
320.371883  -19.496451
322.117750  -19.540156
323.852893  -19.557757
325.576265  -19.549596
327.286844  -19.516070
328.983640  -19.457627
298.485964  -15.440808
300.271672  -15.794619
302.057167  -16.124435
303.841831  -16.429697
305.624994  -16.709932
307.405936  -16.964748
309.183884  -17.193831
310.958015  -17.396950
312.727461  -17.573947
314.491310  -17.724736
316.248612  -17.849306
317.998389  -17.947714
319.739638  -18.020083
321.471344  -18.066600
323.192488  -18.087515
324.902058  -18.083136
326.599059  -18.053827
298.023728  -13.993483
299.798770  -14.341182
301.573063  -14.665776
303.346058  -14.966668
305.117152  -15.243350
306.885689  -15.495395
308.650960  -15.722459
310.412206  -15.924277
312.168616  -16.100659
313.919337  -16.251490
315.663474  -16.376726
317.400096  -16.476391
319.128247  -16.550579
320.846953  -16.599444
322.555231  -16.623204
324.252099  -16.622132
299.332426  -12.899205
301.096678  -13.218239
302.859175  -13.514419
304.619378  -13.787198
306.376696  -14.036116
308.130481  -14.260796
309.880033  -14.460940
311.624600  -14.636326
313.363379  -14.786808
315.095527  -14.912312
316.820160  -15.012831
318.536363  -15.088427
320.243199  -15.139222
321.939718  -15.165404
298.871892  -11.468674
300.627210  -11.781850
302.380326  -12.073011
304.130765  -12.341575
305.877998  -12.587048
307.621438  -12.809018
309.360441  -13.007154
311.094308  -13.181203
312.822290  -13.330989
314.543587  -13.456406
316.257360  -13.557417
317.962733  -13.634054
319.658802  -13.686409
300.163902  -10.356575
301.908705  -10.642449
303.650459  -10.906525
305.388694  -11.148272
307.122883  -11.367244
308.852437  -11.563078
310.576708  -11.735490
312.294995  -11.884273
314.006544  -12.009289
315.710555  -12.110475
317.406186  -12.187829
299.706034   -8.942327
301.443547   -9.222684
303.177649   -9.482035
304.907930   -9.719813
306.633920   -9.935539
308.355084  -10.128816
310.070824  -10.299329
311.780486  -10.446841
313.483356  -10.571186
315.178673  -10.672269
300.984125   -7.813609
302.711566   -8.068036
304.434895   -8.301641
306.153699   -8.513908
307.867495   -8.704411
309.575735   -8.872804
311.277807   -9.018817
312.973040   -9.142258
300.529742   -6.415065
302.251473   -6.664405
303.968814   -6.893668
305.681407   -7.102304
307.388822   -7.289853
309.090560   -7.455939
310.786050   -7.600265
301.796662   -5.270964
303.508941   -5.495753
305.216265   -5.700619
306.918255   -5.885072
308.614459   -6.048704
301.346452   -3.887481
303.054560   -4.107700
304.757522   -4.308695
306.455011   -4.489943
302.604972   -2.729263
304.304447   -2.926319
302.159499   -1.360144
 56.852371    0.000000
 55.412694   -0.000000
 54.698884    1.552615
 54.698884   -1.552615
 53.963043   -0.000000
 53.243905    1.551717
 52.540876    3.102187
 53.243905   -1.551717
 52.503010   -0.000000
 51.778348    1.550540
 51.069297    3.099534
 50.375258    4.646571
 52.540876   -3.102187
 51.778348   -1.550540
 51.032236    0.000000
 50.301876    1.549086
 49.586621    3.096333
 48.885844    4.641318
 48.198943    6.183578
 51.069297   -3.099534
 50.301876   -1.549086
 49.550409    0.000000
 48.814203    1.547355
 48.092585    3.092579
 47.384900    4.635238
 46.690520    6.174867
 46.008844    7.710966
 50.375258   -4.646571
 49.586621   -3.096333
 48.814203   -1.547355
 48.057266    0.000000
 47.315090    1.545343
 46.586974    3.088262
 45.872236    4.628314
 45.170223    6.165030
 44.480303    7.697913
 43.801878    9.226440
 48.885844   -4.641318
 48.092585   -3.092579
 47.315090   -1.545343
 46.552595    0.000000
 45.804350    1.543047
 45.069626    3.083370
 44.347715    4.620522
 43.637937    6.154031
 42.939634    7.683401
 42.252178    9.208115
 41.574969   10.727638
 48.198943   -6.183578
 47.384900   -4.635238
 46.586974   -3.088262
 45.804350   -1.543047
 45.036233    0.000000
 44.281844    1.540457
 43.540427    3.077887
 42.811249    4.611835
 42.093601    6.141827
 41.386800    7.667371
